0.118 -1.5 -3.19711e-13 5.74092 1.49051e-12 0 0 1 0 0 2.93112 0 0 0 1 2.5 0 3.93112 0 0 0 1 -4 0 4.93112 0 0 0 1
0.119 -1.5 -3.22513e-13 5.7898 1.50357e-12 0 0 1 0 0 2.92996 0 0 0 1 2.5 0 3.92996 0 0 0 1 -4 0 4.92996 0 0 0 1
0.12 -1.5 -3.25315e-13 5.83866 1.51664e-12 0 0 1 0 0 2.92878 0 0 0 1 2.5 0 3.92878 0 0 0 1 -4 0 4.92878 0 0 0 1
0.121 -1.5 -3.28117e-13 5.88752 1.5297e-12 0 0 1 0 0 2.92759 0 0 0 1 2.5 0 3.92759 0 0 0 1 -4 0 4.92759 0 0 0 1
0.122 -1.5 -3.30919e-13 5.93636 1.54276e-12 0 0 1 0 0 2.9264 0 0 0 1 2.5 0 3.9264 0 0 0 1 -4 0 4.9264 0 0 0 1
0.123 -1.5 -3.33721e-13 5.98519 1.55582e-12 0 0 1 0 0 2.92519 0 0 0 1 2.5 0 3.92519 0 0 0 1 -4 0 4.92519 0 0 0 1
0.124 -1.5 -3.36523e-13 6.03402 1.56889e-12 0 0 1 0 0 2.92397 0 0 0 1 2.5 0 3.92397 0 0 0 1 -4 0 4.92397 0 0 0 1
0.125 -1.5 -3.39325e-13 6.08283 1.58195e-12 0 0 1 0 0 2.92275 0 0 0 1 2.5 0 3.92275 0 0 0 1 -4 0 4.92275 0 0 0 1
0.126 -1.5 -3.42127e-13 6.13164 1.59501e-12 0 0 1 0 0 2.92151 0 0 0 1 2.5 0 3.92151 0 0 0 1 -4 0 4.92151 0 0 0 1
0.127 -1.5 -3.44929e-13 6.18044 1.60808e-12 0 0 1 0 0 2.92026 0 0 0 1 2.5 0 3.92026 0 0 0 1 -4 0 4.92026 0 0 0 1
0.128 -1.5 -3.47731e-13 6.22922 1.62114e-12 0 0 1 0 0 2.91901 0 0 0 1 2.5 0 3.91901 0 0 0 1 -4 0 4.91901 0 0 0 1
0.129 -1.5 -3.50533e-13 6.278 1.6342e-12 0 0 1 0 0 2.91774 0 0 0 1 2.5 0 3.91774 0 0 0 1 -4 0 4.91774 0 0 0 1
0.13 -1.5 -3.53335e-13 6.32676 1.64727e-12 0 0 1 0 0 2.91647 0 0 0 1 2.5 0 3.91647 0 0 0 1 -4 0 4.91647 0 0 0 1
0.131 -1.5 -3.56137e-13 6.37552 1.66033e-12 0 0 1 0 0 2.91518 0 0 0 1 2.5 0 3.91518 0 0 0 1 -4 0 4.91518 0 0 0 1
0.132 -1.5 -3.58939e-13 6.42426 1.67339e-12 0 0 1 0 0 2.91389 0 0 0 1 2.5 0 3.91389 0 0 0 1 -4 0 4.91389 0 0 0 1
0.133 -1.5 -3.61741e-13 6.473 1.68646e-12 0 0 1 0 0 2.91258 0 0 0 1 2.5 0 3.91258 0 0 0 1 -4 0 4.91258 0 0 0 1
0.134 -1.5 -3.64543e-13 6.52173 1.69952e-12 0 0 1 0 0 2.91127 0 0 0 1 2.5 0 3.91127 0 0 0 1 -4 0 4.91127 0 0 0 1
0.135 -1.5 -3.67345e-13 6.57044 1.71258e-12 0 0 1 0 0 2.90994 0 0 0 1 2.5 0 3.90994 0 0 0 1 -4 0 4.90994 0 0 0 1
0.136 -1.5 -3.70147e-13 6.61915 1.72565e-12 0 0 1 0 0 2.90861 0 0 0 1 2.5 0 3.90861 0 0 0 1 -4 0 4.90861 0 0 0 1
0.137 -1.5 -3.72949e-13 6.66785 1.73871e-12 0 0 1 0 0 2.90727 0 0 0 1 2.5 0 3.90727 0 0 0 1 -4 0 4.90727 0 0 0 1
0.138 -1.5 -3.75751e-13 6.71654 1.75177e-12 0 0 1 0 0 2.90591 0 0 0 1 2.5 0 3.90591 0 0 0 1 -4 0 4.90591 0 0 0 1
0.139 -1.5 -3.78553e-13 6.76521 1.76484e-12 0 0 1 0 0 2.90455 0 0 0 1 2.5 0 3.90455 0 0 0 1 -4 0 4.90455 0 0 0 1
0.14 -1.5 -3.81355e-13 6.81388 1.7779e-12 0 0 1 0 0 2.90318 0 0 0 1 2.5 0 3.90318 0 0 0 1 -4 0 4.90318 0 0 0 1
0.141 -1.5 -3.84157e-13 6.86254 1.79096e-12 0 0 1 0 0 2.90179 0 0 0 1 2.5 0 3.90179 0 0 0 1 -4 0 4.90179 0 0 0 1
0.142 -1.5 -3.86959e-13 6.91119 1.80402e-12 0 0 1 0 0 2.9004 0 0 0 1 2.5 0 3.9004 0 0 0 1 -4 0 4.9004 0 0 0 1
0.143 -1.5 -3.89761e-13 6.95983 1.81709e-12 0 0 1 0 0 2.899 0 0 0 1 2.5 0 3.899 0 0 0 1 -4 0 4.899 0 0 0 1
0.144 -1.5 -3.92563e-13 7.00845 1.83015e-12 0 0 1 0 0 2.89758 0 0 0 1 2.5 0 3.89758 0 0 0 1 -4 0 4.89758 0 0 0 1
0.145 -1.5 -3.95365e-13 7.05707 1.84321e-12 0 0 1 0 0 2.89616 0 0 0 1 2.5 0 3.89616 0 0 0 1 -4 0 4.89616 0 0 0 1
0.146 -1.5 -3.98167e-13 7.10568 1.85628e-12 0 0 1 0 0 2.89473 0 0 0 1 2.5 0 3.89473 0 0 0 1 -4 0 4.89473 0 0 0 1
0.147 -1.5 -4.00969e-13 7.15428 1.86934e-12 0 0 1 0 0 2.89329 0 0 0 1 2.5 0 3.89329 0 0 0 1 -4 0 4.89329 0 0 0 1
0.148 -1.5 -4.03771e-13 7.20287 1.8824e-12 0 0 1 0 0 2.89183 0 0 0 1 2.5 0 3.89183 0 0 0 1 -4 0 4.89183 0 0 0 1
0.149 -1.5 -4.06573e-13 7.25145 1.89547e-12 0 0 1 0 0 2.89037 0 0 0 1 2.5 0 3.89037 0 0 0 1 -4 0 4.89037 0 0 0 1
0.15 -1.5 -4.09375e-13 7.30002 1.90853e-12 0 0 1 0 0 2.8889 0 0 0 1 2.5 0 3.8889 0 0 0 1 -4 0 4.8889 0 0 0 1
0.151 -1.5 -4.12177e-13 7.34858 1.92159e-12 0 0 1 0 0 2.88742 0 0 0 1 2.5 0 3.88742 0 0 0 1 -4 0 4.88742 0 0 0 1
0.152 -1.5 -4.14979e-13 7.39713 1.93466e-12 0 0 1 0 0 2.88593 0 0 0 1 2.5 0 3.88593 0 0 0 1 -4 0 4.88593 0 0 0 1
0.153 -1.5 -4.17781e-13 7.44567 1.94772e-12 0 0 1 0 0 2.88443 0 0 0 1 2.5 0 3.88443 0 0 0 1 -4 0 4.88443 0 0 0 1
