0.143 0 -1.12909e-15 1 6.30287e-32 0 0 1 0 1.90037e-17 3 -3.04456e-34 0 0 1 0 -6.35792e-20 5 1.44777e-36 0 0 1
0.144 0 -1.14516e-15 1 6.4006e-32 0 0 1 0 1.95436e-17 3 -2.88974e-34 0 0 1 0 -6.62947e-20 5 1.62842e-36 0 0 1
0.145 0 -1.16134e-15 1 6.49832e-32 0 0 1 0 2.0095e-17 3 -2.73493e-34 0 0 1 0 -6.91064e-20 5 1.92943e-36 0 0 1
0.146 0 -1.17764e-15 1 6.5945e-32 0 0 1 0 2.06582e-17 3 -2.50307e-34 0 0 1 0 -7.2017e-20 5 2.23045e-36 0 0 1
0.147 0 -1.19406e-15 1 6.69068e-32 0 0 1 0 2.12331e-17 3 -2.27122e-34 0 0 1 0 -7.50294e-20 5 2.53146e-36 0 0 1
0.148 0 -1.21061e-15 1 6.78687e-32 0 0 1 0 2.18202e-17 3 -2.1164e-34 0 0 1 0 -7.81462e-20 5 2.83248e-36 0 0 1
0.149 0 -1.22727e-15 1 6.88613e-32 0 0 1 0 2.24194e-17 3 -1.96038e-34 0 0 1 0 -8.13704e-20 5 3.13349e-36 0 0 1
0.15 0 -1.24405e-15 1 6.98539e-32 0 0 1 0 2.30309e-17 3 -1.80436e-34 0 0 1 0 -8.4705e-20 5 3.4345e-36 0 0 1
0.151 0 -1.26095e-15 1 7.08389e-32 0 0 1 0 2.36551e-17 3 -1.64833e-34 0 0 1 0 -8.8153e-20 5 3.61515e-36 0 0 1
0.152 0 -1.27797e-15 1 7.18392e-32 0 0 1 0 2.42919e-17 3 -1.49231e-34 0 0 1 0 -9.17174e-20 5 3.79579e-36 0 0 1
0.153 0 -1.29512e-15 1 7.28395e-32 0 0 1 0 2.49416e-17 3 -1.33629e-34 0 0 1 0 -9.54015e-20 5 3.85607e-36 0 0 1
0.154 0 -1.31238e-15 1 7.38399e-32 0 0 1 0 2.56045e-17 3 -1.18027e-34 0 0 1 0 -9.92083e-20 5 3.91634e-36 0 0 1
0.155 0 -1.32977e-15 1 7.48325e-32 0 0 1 0 2.62805e-17 3 -1.02545e-34 0 0 1 0 -1.03141e-19 5 3.97661e-36 0 0 1
0.156 0 -1.34727e-15 1 7.58175e-32 0 0 1 0 2.697e-17 3 -8.70633e-35 0 0 1 0 -1.07204e-19 5 4.03689e-36 0 0 1
0.157 0 -1.3649e-15 1 7.68024e-32 0 0 1 0 2.76731e-17 3 -7.15816e-35 0 0 1 0 -1.11399e-19 5 4.21753e-36 0 0 1
0.158 0 -1.38265e-15 1 7.78027e-32 0 0 1 0 2.839e-17 3 -4.85164e-35 0 0 1 0 -1.1573e-19 5 4.39818e-36 0 0 1
0.159 0 -1.40052e-15 1 7.88108e-32 0 0 1 0 2.91209e-17 3 -2.54513e-35 0 0 1 0 -1.20201e-19 5 4.69919e-36 0 0 1
0.16 0 -1.41851e-15 1 7.98188e-32 0 0 1 0 2.9866e-17 3 -2.38618e-36 0 0 1 0 -1.24816e-19 5 5.0002e-36 0 0 1
0.161 0 -1.43663e-15 1 8.08423e-32 0 0 1 0 3.06254e-17 3 2.07993e-35 0 0 1 0 -1.29578e-19 5 5.30122e-36 0 0 1
0.162 0 -1.45486e-15 1 8.18811e-32 0 0 1 0 3.13993e-17 3 4.39848e-35 0 0 1 0 -1.34491e-19 5 5.60223e-36 0 0 1
0.163 0 -1.47322e-15 1 8.29354e-32 0 0 1 0 3.2188e-17 3 5.9587e-35 0 0 1 0 -1.39558e-19 5 5.78288e-36 0 0 1
0.164 0 -1.4917e-15 1 8.40051e-32 0 0 1 0 3.29916e-17 3 7.51891e-35 0 0 1 0 -1.44784e-19 5 5.84315e-36 0 0 1
0.165 0 -1.51031e-15 1 8.50824e-32 0 0 1 0 3.38104e-17 3 9.07913e-35 0 0 1 0 -1.50172e-19 5 5.90343e-36 0 0 1
